codigo,nome,endereco,descricao,longitude,latitude,distrito
4614856,"R. PROF. HASEGAWA , 100",UA PAINA,RUA PAINA,-46.426682,-23.56544402,José Bonifácio
3214621,"TR. SOMOS TODOS IGUAIS , 1088",TRAVESSA VOA BIEJA FLOR / TRAVESSA ZINGARA,TRAVESSA VOA BIEJA FLOR / TRAVESSA ZINGARA,-46.443081,-23.60675302,Iguatemi
580007223,"AV. MARIA LUIZA AMERICANO , 2135",FERNANDES TENORIO/ AV DOUTOR FRANCISCO MUNHOZ FILHO,R FERNANDES TENORIO/ AV DOUTOR FRANCISCO MUNHOZ FILHO,-46.474499,-23.56374702,Parque do Carmo
530015421,"AV. DOS EUCALIPTOS , 104",UBAIRA / AV SANTO AMARO,R UBAIRA / AV SANTO AMARO,-46.674403,-23.60578302,Moema
420013346,"ESTR. DA BARONESA , 38",DOS TEMAS/ R DAS MODULACOES,R DOS TEMAS/ R DAS MODULACOES,-46.759066,-23.68960902,Jardim Ângela
6811362,"R. MANOEL MARTIN , 430",ua Ramondetti Giacomo,Rua Ramondetti Giacomo,-46.764695,-23.56457802,Rio Pequeno
2914626,"AV. TOMÁS RABELO E SILVA , 448",MANOEL DE SOUZA AZEVEDO / R. HILÁRIO CORREIA,R. MANOEL DE SOUZA AZEVEDO / R. HILÁRIO CORREIA,-46.702083,-23.47247202,Freguesia do Ó
60017207,"TERM. BARRA FUNDA LADO SUL PLAT. C , 0",AV TOMAS EDSON/ R PEDRO MACHADO,AV TOMAS EDSON/ R PEDRO MACHADO,-46.667752,-23.52635502,Barra Funda
4114473,"R. JOAQUIM PIMENTEL , 0",ua João Amado Coutinho - PRÓX. À TV. CAETANO FILGUEIRAS,Rua João Amado Coutinho - PRÓX. À TV. CAETANO FILGUEIRAS,-46.712209,-23.44390202,Jaraguá
480014889,"R. GOMES FREIRE , 387",ALBION/ R AFONSO SARDINHA,R ALBION/ R AFONSO SARDINHA,-46.708352,-23.52272602,Lapa
4614891,"R. ZITUO KARASAWA , 1520",UA HIROVO KAMIMOBO,RUA HIROVO KAMIMOBO,-46.430425,-23.57677802,José Bonifácio
240007412,"R. QUINTA DA MAGNÓLIA , 244",JOSE SEIXAS/ R DOURO LITORAL,R JOSE SEIXAS/ R DOURO LITORAL,-46.497744,-23.55799502,Cidade Líder
5305970,"AV. HÉLIO PELLEGRINO , 100",ua Inhambu,Rua Inhambu,-46.665963,-23.59770402,Moema
3703104,"METRÔ CONCEIÇÃO , 0",AV. ENGO. ARMANDO DE ARRUDA PEREIRA - AV. ASSEMBLÉIA,AV. ENGO. ARMANDO DE ARRUDA PEREIRA - AV. ASSEMBLÉIA,-46.641502,-23.63562402,Jabaquara
4715241,"R. FRANCISCO NUNES CUBAS , 592",UA FRANCISCO CAPARA,RUA FRANCISCO CAPARA,-46.391388,-23.54728602,Lajeado
2203190,"R. JORGE MARTINHO PRADO , 222",UA HORÁCIO ALVES DA COSTA,RUA HORÁCIO ALVES DA COSTA,-46.66754,-23.66771902,Cidade Ademar
1814665,"R. JARDIM DAS MARGARIDAS , 272",UA ARRAIAL DA BARRA,RUA ARRAIAL DA BARRA,-46.513053,-23.50811202,Cangaíba
5614816,"R. AMÉLIA PETRELLA ZUANAZZI , 31",ALAMEDA PEROBAS/RUA ADÃO CABRAL NETO,ALAMEDA PEROBAS/RUA ADÃO CABRAL NETO,-46.739004,-23.79440602,Parelheiros
510001917,"AV. STA. INÊS , 1129",SRG. JOAO JOAQUIM DIAS/ R SRG. ADVINCOLA,R SRG. JOAO JOAQUIM DIAS/ R SRG. ADVINCOLA,-46.630468,-23.46992202,Mandaqui
660017177,"AV. ENG. HEITOR ANTÔNIO EIRAS GARCIA , 4369",PE. JUVENCIO PISONI/ PC FESTA DAS LUZES,R PE. JUVENCIO PISONI/ PC FESTA DAS LUZES,-46.769828,-23.58970802,Raposo Tavares
680016406,"AV. DO RIO PEQUENO , 106",AV CORIFEU DE AZEVEDO MARQUES/ TV GALIANO OLIVATO,AV CORIFEU DE AZEVEDO MARQUES/ TV GALIANO OLIVATO,-46.747464,-23.56298102,Rio Pequeno
470002638,"R. JOÃO DA SILVA AGUIAR , 690",CABRAL DE ATAIDE/ R FRANCISCO FERRAZ CARDOSO,R CABRAL DE ATAIDE/ R FRANCISCO FERRAZ CARDOSO,-46.39619,-23.53953902,Lajeado
4814634,"R. MARTIM TENÓRIO , 43",DR. CINCINATO POMPONET,R. DR. CINCINATO POMPONET,-46.702695,-23.51951502,Lapa
700013949,"AV. DR. ABRAÃO RIBEIRO , 53",DO BOSQUE/ AV MARQUES DE SAO VICENTE,R DO BOSQUE/ AV MARQUES DE SAO VICENTE,-46.659722,-23.52370202,Santa Cecília
720010425,"R. ISABEL SCHMIDT , 368",JOAO SCHMIDT/ R COMENDADOR ELIAS ZARZUR,R JOAO SCHMIDT/ R COMENDADOR ELIAS ZARZUR,-46.702478,-23.65192302,Santo Amaro
560009047,"R. ELOY DOMINGUES DA SILVA , 618",ALFREDO HANISCH/ R JACO GUILGER REIMBERG,R ALFREDO HANISCH/ R JACO GUILGER REIMBERG,-46.717755,-23.83031802,Parelheiros
250005762,"R. FRANCISCO JOSÉ VIANA , 765",ULISSES MARTINS/ R ETORE TOMMASINI,R ULISSES MARTINS/ R ETORE TOMMASINI,-46.398297,-23.60903002,Cidade Tiradentes
350006104,"AV. MAL. TITO , 7021",JOSE ALVARES MOREIRA/ AV DOUTOR DECIO DE TOLEDO LEITE,R JOSE ALVARES MOREIRA/ AV DOUTOR DECIO DE TOLEDO LEITE,-46.382936,-23.48709302,Itaim Paulista
2202374,"AV. FULFARO , 860",UA MIGUEL DE GUEVARA,RUA MIGUEL DE GUEVARA,-46.631998,-23.67373502,Cidade Ademar
790015143,"AV. ONZE DE JUNHO , 772",NAPOLEAO DE BARROS/ TR JULIA ELIAS AZAR,R NAPOLEAO DE BARROS/ TR JULIA ELIAS AZAR,-46.644112,-23.60144102,Saúde
640000417,"R. SÍLVIO BONILHA , 234",ANEZIA MARIA/ R PEDRO BONILHA,R ANEZIA MARIA/ R PEDRO BONILHA,-46.710848,-23.50102202,Pirituba
320007582,"R. FRANCISCO DE MELO PALHETA , 1462",UA GERALDO CUBAS,RUA GERALDO CUBAS,-46.451817,-23.60539102,Iguatemi
170011481,"R. DO CHICO NUNES , 242",CELSO RAMOS/ R CLODOMIRO DE OLIVEIRA,R CELSO RAMOS/ R CLODOMIRO DE OLIVEIRA,-46.745715,-23.62915102,Campo Limpo
330016312,"AV. NAZARÉ , 1950",DONA LEOPOLDINA/ AV DOUTOR GENTIL DE MOURA,R DONA LEOPOLDINA/ AV DOUTOR GENTIL DE MOURA,-46.609465,-23.60140802,Ipiranga
1707454,"R. MANIÇOBA , 125",,,-46.756266,-23.62387202,Campo Limpo
3406036,"R. TEXAS , 821",UA MARQUES DE COCAIS,RUA MARQUES DE COCAIS,-46.68305,-23.60384102,Itaim Bibi
480014729,"R. BÁRBARA HELIODORA , 304",GUIARA/ R VESPASIANO,R GUIARA/ R VESPASIANO,-46.693771,-23.53281002,Lapa
180005269,"AV. CANGAIBA , 3088",AV VINTE E QUATRO DE FEVEREIRO/ R ANTONIETA BORGES ALVES,AV VINTE E QUATRO DE FEVEREIRO/ R ANTONIETA BORGES ALVES,-46.526062,-23.50609202,Cangaíba
790016151,"R. IBITURUNA , 762",ua Dr. José Osório de Oliveira Azevedo,Rua Dr. José Osório de Oliveira Azevedo,-46.632754,-23.62317702,Saúde
560009221,"R. DR. JOÃO BAPTISTA GOMES DE SIQUEIRA , 91",ROSA GOMES DE SIQUEIRA/ R AMARO ALVES DO ROSARIO,R ROSA GOMES DE SIQUEIRA/ R AMARO ALVES DO ROSARIO,-46.724291,-23.77183902,Parelheiros
950006507,"R. COSTA BARROS , 1576",SAO LOURENCO/ R OLIMPIA,R SAO LOURENCO/ R OLIMPIA,-46.552189,-23.59926002,Vila Prudente
360007751,"AV. ITAQUERA , 7999",ANTONIO SOARES LARA/ R CAMPINAS DO PIAUI,R ANTONIO SOARES LARA/ R CAMPINAS DO PIAUI,-46.457819,-23.54167202,Itaquera
750007566,"R. SIRIUS , 488",AV ANDROMEDA/ R CALIXTO,AV ANDROMEDA/ R CALIXTO,-46.46087,-23.61024602,São Mateus
3014796,"AV. GRANDE SÃO PAULO , 85",Av. Da. Belmira Marin,Av. Da. Belmira Marin,-46.695167,-23.73655002,Grajaú
510001683,"AV. DIREITOS HUMANOS , 2125",PÇA. ALBERTO PEREIRA DE CASTRO JÚNIOR / AV ULTRAMARINO,PÇA. ALBERTO PEREIRA DE CASTRO JÚNIOR / AV ULTRAMARINO,-46.638932,-23.47542302,Mandaqui
910001878,"AV. MORVAN DIAS DE FIGUEIREDO , 2910",AV TEN. AMARO FELICISSIMO DA SILVEIRA/ R SD. JOSE REYMAO,AV TEN. AMARO FELICISSIMO DA SILVEIRA/ R SD. JOSE REYMAO,-46.570909,-23.52549802,Vila Maria
950006655,"AV. FRANCISCO FALCONI , 5",JOSE GONCALVES GALEAO/ AV PROFESSOR LUIZ IGNACIO ANHAIA MELLO,R JOSE GONCALVES GALEAO/ AV PROFESSOR LUIZ IGNACIO ANHAIA MELLO,-46.568649,-23.58332802,Vila Prudente
220013768,"R. GUAICURI , 418",AV DOUTOR TORRES NETO/ AV ANGELO CRISTIANINI,AV DOUTOR TORRES NETO/ AV ANGELO CRISTIANINI,-46.643917,-23.69248202,Cidade Ademar
3515322,"R. JOÃO BATISTA DE GODOI , 1021",Próximo a Rua Bernardino Borlasca,Próximo a Rua Bernardino Borlasca,-46.371485,-23.49624302,Itaim Paulista
830003854,"AV. CEL. SEZEFREDO FAGUNDES , 8535",DA AMPLIDAO/ R CLOVIS SALGADO,R DA AMPLIDAO/ R CLOVIS SALGADO,-46.588727,-23.42046102,Tremembé
850011311,"AV. GIOVANNI GRONCHI , 5201",ASCENCIONAL,R ASCENCIONAL,-46.733855,-23.62346602,Vila Andrade
180005729,"R. DR. ASSIS RIBEIRO , 4402",ANTONIA TERESA DE PAULA MATIAS/ R RUBENS FRAGA DE TOLEDO ARRUDA,R ANTONIA TERESA DE PAULA MATIAS/ R RUBENS FRAGA DE TOLEDO ARRUDA,-46.511066,-23.49623402,Cangaíba
270016074,"R. VIG. ALBERNAZ , 784",UA DOM CONSTANTINO BARRADAS,RUA DOM CONSTANTINO BARRADAS,-46.620947,-23.60716702,Cursino
690017072,"AV. ALM. DELAMARE , 3000",VINTE E OITO DE OUTUBRO/ R ANITA TAGLIAFERRI -- Ilha de acesso à SABESP,R VINTE E OITO DE OUTUBRO/ R ANITA TAGLIAFERRI -- Ilha de acesso à SABESP,-46.585892,-23.61063002,Ipiranga
870008678,"PÇA. NSA. SRA. DAS VITÓRIAS , 214",AV DOUTOR EDUARDO COTCHING/ PC NOSSA SENHORA DAS VITORIAS,AV DOUTOR EDUARDO COTCHING/ PC NOSSA SENHORA DAS VITORIAS,-46.54876,-23.56483302,Vila Formosa
301756,"R. LEONEL MARTINIANO , 250",UA DR. NILO CAIRO,RUA DR. NILO CAIRO,-46.812114,-23.41400402,Anhanguera
3609156,"R. SEN. GEORGINO AVELINO , 13",ACADEMIA OPUS FITNESS,ACADEMIA OPUS FITNESS,-46.460346,-23.54514002,Itaquera
750006182,"R. ETTORE ANDRÉAZZA , 358",LEOPOLDO FELIX/ R BANDEIRA DO SUL,R LEOPOLDO FELIX/ R BANDEIRA DO SUL,-46.49284,-23.60146302,São Mateus
800015919,"TERM. MERCADO , 0",VDTO ANTONIO NAKASHIMA/ VDTO DIARIO POPULAR,VDTO ANTONIO NAKASHIMA/ VDTO DIARIO POPULAR,-46.62874,-23.54718902,Sé
2515494,"R. GONÇALVES NINA , 81",CONDOMINIO AGUAI II,CONDOMINIO AGUAI II,-46.390792,-23.60053502,Cidade Tiradentes
640000412,"R. MANOEL DE CARVALHO , 59",CEL. BENTO BICUDO/ R MIGUEL TELES,R CEL. BENTO BICUDO/ R MIGUEL TELES,-46.708338,-23.50703202,Pirituba
710016818,"AV. OLAVO FONTOURA , 973",PROFESSOR MILTON RODRIGUES/ PAVILHÃO ANHAMBI ENTRE OS PORTÕES 38 E 39,R PROFESSOR MILTON RODRIGUES/ PAVILHÃO ANHAMBI ENTRE OS PORTÕES 38 E 39,-46.63899,-23.51477002,Santana
420013541,"R. BATTISTA MALATESTA , 117",ARNALDO DANIEL/ R TIJUANA,R ARNALDO DANIEL/ R TIJUANA,-46.787043,-23.69550502,Jardim Ângela
90017115,"AV. SANTOS DUMONT , 56",AV DO ESTADO/ R DOUTOR RODRIGO DE BARROS,AV DO ESTADO/ R DOUTOR RODRIGO DE BARROS,-46.630832,-23.52627902,Bom Retiro
4311964,"R. CARLO BIBIENA , 225",CARANÁ BRANCA / R BELA VISTA DE MINAS,R CARANÁ BRANCA / R BELA VISTA DE MINAS,-46.417925,-23.49036902,Jardim Helena
50005099,"R. DOS CONTINENTES , 231",MARCIANO CAPELLA/ AV ANTONIO DIOGO,R MARCIANO CAPELLA/ AV ANTONIO DIOGO,-46.488771,-23.53402602,Artur Alvim
340015495,"AV. PRES. JUSCELINO KUBITSCHEK , 0",MIRITI/ AV BRIGADEIRO FARIA LIMA,R MIRITI/ AV BRIGADEIRO FARIA LIMA,-46.682061,-23.59084402,Itaim Bibi
380003748,"PÇA. CTE. EDUARDO DE OLIVEIRA , 0",CAP. RUBENS/ R LILIENTAL,R CAP. RUBENS/ R LILIENTAL,-46.564403,-23.47643302,Jaçanã
630015035,"AV. BRIG. FARIA LIMA , 1811",DONA ELISA PEREIRA DE BARROS/ R IRACI,R DONA ELISA PEREIRA DE BARROS/ R IRACI,-46.689166,-23.57328602,Pinheiros
640000531,"TERM. PIRITUBA , 0",AV DR. FELIPE PINEL/ TERMINAL PIRITUBA,AV DR. FELIPE PINEL/ TERMINAL PIRITUBA,-46.727053,-23.48692102,Pirituba
3407177,"TERM. ÁGUA ESPRAIADA , 0",TAP - PLAT. 3 - PMD 5 (5106-21),TAP - PLAT. 3 - PMD 5 (5106-21),-46.695389,-23.61349802,Itaim Bibi
580007461,"R. IOSOSUKE OKAUE , 810",EDMUNDO ABREU/ R MANOEL BACELAR,R EDMUNDO ABREU/ R MANOEL BACELAR,-46.452317,-23.57665602,Parque do Carmo
550015964,"R. ENG. OSCAR AMERICANO , 42",VOTUVERAVA/ AV LINEU DE PAULA MACHADO,R VOTUVERAVA/ AV LINEU DE PAULA MACHADO,-46.698551,-23.58652802,Morumbi
690011062,"R. EPIACABA , 342",UA MANUEL PONTES - SENTIDO B/C,RUA MANUEL PONTES - SENTIDO B/C,-46.591133,-23.63508802,Sacomã
510001676,"AV. DIREITOS HUMANOS , 860",SEBASTIAO FERNANDES PRETO/ R CONSELHEIRO MOREIRA DE BARROS,R SEBASTIAO FERNANDES PRETO/ R CONSELHEIRO MOREIRA DE BARROS,-46.648596,-23.48304802,Mandaqui
5614721,"R. DO JUSA , 1906",,,-46.754272,-23.82249202,Parelheiros
7206984,"R. DA PAZ , 797",ua Dr. Manuel Fernando de Barros,Rua Dr. Manuel Fernando de Barros,-46.697183,-23.63231902,Santo Amaro
8313676,"R. USHIKICHI KAMIYA , 75",,,-46.593674,-23.44284502,Tremembé
170011182,"R. JORGE OZI , 176",MANOEL GRANDINI CASQUEL/ R OSMAN LINS,R MANOEL GRANDINI CASQUEL/ R OSMAN LINS,-46.763424,-23.63680702,Campo Limpo
4811516,"R. BARTHOLOMEU PAES , 545",ENTRE AS RUAS COROADOS E CONS. RIBAS,ENTRE AS RUAS COROADOS E CONS. RIBAS,-46.718618,-23.51427502,Lapa
9607452,"AV. PROF. FRANCISCO MORATO , 6157",ua Cedrolândia,Rua Cedrolândia,-46.750635,-23.60713502,Vila Sônia
6415334,"R. ADELE ZARZUR , 203",PÇA. MONS.  ESCRIVA,PÇA. MONS.  ESCRIVA,-46.711346,-23.48603402,Pirituba
450014033,"TERM. GUARAPIRANGA , 0",TGU - PLAT. 1 - PMD 8 (6010-10),TGU - PLAT. 1 - PMD 8 (6010-10),-46.73546,-23.66760302,Jardim São Luís
370007979,"R. JORGE RUBENS NEIVA DE CAMARGO , 232",ANTONIO DA SILVA PORTO/ TR CLORINDA,R ANTONIO DA SILVA PORTO/ TR CLORINDA,-46.647397,-23.66538902,Jabaquara
280004662,"R. FELIPE JOSÉ DE FIGUEIREDO , 591",CAETANO FURQUIM/ AV SAO MIGUEL,R CAETANO FURQUIM/ AV SAO MIGUEL,-46.471371,-23.50113202,Ermelino Matarazzo
740006714,"AV. VILA EMA , 3647",ARNEIROZ/ R BOCA DO ACRE,R ARNEIROZ/ R BOCA DO ACRE,-46.543934,-23.58759902,São Lucas
3515335,"R. ROBERTO SAID , 61",ESIDENCIAL VITÓRIA,RESIDENCIAL VITÓRIA,-46.384441,-23.51604202,Itaim Paulista
930008424,"R. ANTONIETA DE MORAIS , 284",AURELIO PINHEIRO/ R BENEDITO PASSOS,R AURELIO PINHEIRO/ R BENEDITO PASSOS,-46.527531,-23.54336202,Vila Matilde
50004487,"R. PIRAQUARA , 500",PARATIBA/ AV NICOLAU JACINTO,R PARATIBA/ AV NICOLAU JACINTO,-46.483304,-23.52660002,Artur Alvim
9412673,"AV. MANUEL ANTÔNIO GONÇALVES , 820",ua Ministro Carvalho Mourão,Rua Ministro Carvalho Mourão,-46.57003,-23.49277102,Vila Medeiros
10014100,"AV. ÁLVARO RAMOS , 1917",MONTE AZUL/ R CAVALIERI,R MONTE AZUL/ R CAVALIERI,-46.579417,-23.55201202,Água Rasa
450011757,"R. CANUTO LUIZ DO NASCIMENTO , 319",UA TARCILIA MONTEIRO,RUA TARCILIA MONTEIRO,-46.752671,-23.65511402,Jardim São Luís
4814577,"R. AURÉLIA , 39",ENTRE AS RUAS ROMA E GUAICURUS,ENTRE AS RUAS ROMA E GUAICURUS,-46.69764,-23.52186002,Lapa
8709768,"R. HOMERO BATISTA , 697",UA INHAPIM / RUA NOSSA SENHORA DAS DORES,RUA INHAPIM / RUA NOSSA SENHORA DAS DORES,-46.533091,-23.57144502,Vila Formosa
480014976,"R. VOTUPOCA , 218",TR PASCHOAL ASTOLPHO/ R HUNGARA,TR PASCHOAL ASTOLPHO/ R HUNGARA,-46.702597,-23.53376402,Lapa
6201734,"R. ENG. AUGUSTO DURANTE , 92",JOÃO BATISTA FANTON / R. VIRGÍLIO PALTRINIERI,R. JOÃO BATISTA FANTON / R. VIRGÍLIO PALTRINIERI,-46.748031,-23.40516802,Perus
800016531,"TERM. PARQUE DOM PEDRO II - PLAT 04 , 0",AV DO ESTADO/ VDTO ANTONIO NAKASHIMA - (PMV - 42).,AV DO ESTADO/ VDTO ANTONIO NAKASHIMA - (PMV - 42).,-46.629487,-23.54789102,Sé
2314652,"R. INDOCHINA , 148",UA CLAUDIO JOSÉ NUNES,RUA CLAUDIO JOSÉ NUNES,-46.70717,-23.73167702,Cidade Dutra
3515388,"R. VITORIA DO ESPIRITO SANTO , 60",UA JOSE ALVES IRMÃO,RUA JOSE ALVES IRMÃO,-46.388511,-23.51931802,Itaim Paulista
160007801,"R. ZIKE TUMA , 172",ua Dr. Jaques Tupinambá,Rua Dr. Jaques Tupinambá,-46.675269,-23.69104302,Campo Grande
7504957,"R. SAGITÁRIO , 311",UA TERRA,RUA TERRA,-46.468123,-23.61359902,São Mateus
480014875,"AV. RAIMUNDO PEREIRA DE MAGALHÃES , 1051",CAMPOS VERGUEIRO/ AV EMBAIXADOR MACEDO SOARES,R CAMPOS VERGUEIRO/ AV EMBAIXADOR MACEDO SOARES,-46.714486,-23.51104002,Lapa
8210164,"C11 TATUAPÉ - CORINTHIANS-ITAQUERA , 0",,,-46.576374,-23.54018902,Tatuapé
780006333,"R. SINFONIAS DO OCASO , 1",LEANDRO DE SEVILHA/ R DOM GREGORIO DOS ANJOS,R LEANDRO DE SEVILHA/ R DOM GREGORIO DOS ANJOS,-46.503281,-23.60151502,Sapopemba
270016246,"R. VERGUEIRO , 5289",ARCIPRESTE EZEQUIAS/ PC ABELARDO CHACRINHA BARBOSA,R ARCIPRESTE EZEQUIAS/ PC ABELARDO CHACRINHA BARBOSA,-46.619729,-23.59425902,Cursino
860002765,"AV. COCA , 404",MUCUNA/ R GIJOCA,R MUCUNA/ R GIJOCA,-46.426504,-23.50091202,Vila Curuçá
8914778,"AV. S. MIGUEL , 8554",BRAZILINA TERESA/ R TAIUVINHA - SANTA PAULA VEÍCULOS,R BRAZILINA TERESA/ R TAIUVINHA - SANTA PAULA VEÍCULOS,-46.454373,-23.49772802,Vila Jacuí
620003266,"AV. RAIMUNDO PEREIRA DE MAGALHÃES , 14000",CONSTRUCAP PEDREIRA (VIA EDUARD KIRST),CONSTRUCAP PEDREIRA (VIA EDUARD KIRST),-46.73029,-23.41939702,Perus
3014694,"R. JEQUIRITUBA , 2030",SÉRVIO COUBE / AV. ROSÁLIA IANNINI CONDE,R. SÉRVIO COUBE / AV. ROSÁLIA IANNINI CONDE,-46.686443,-23.73854402,Grajaú
4114572,"AV. ELÍSIO TEIXEIRA LEITE , 7367",UA MONTE AZUL PAULISTA,RUA MONTE AZUL PAULISTA,-46.7169,-23.43997802,Jaraguá
830004089,"R. MARIA AMALIA LOPES DE AZEVEDO , 2085",ITAIPE/ R CORNELIO SERAFIM,R ITAIPE/ R CORNELIO SERAFIM,-46.605407,-23.45814302,Tremembé
8615331,"AV. MAL. TITO , 2842",UA GENDIROBA,RUA GENDIROBA,-46.418765,-23.49409102,Vila Curuçá
750007443,"R. ANDRÉ DE ALMEIDA , 945",AMELIA AUGUSTA RODRIGUES,R AMELIA AUGUSTA RODRIGUES,-46.484955,-23.59297902,São Mateus
110001071,"R. S. GONÇALO DO ABAETE , 230",S FRANCISCO DO HUMAITA/ R CARLOS DA COSTA CARVALHO,R S FRANCISCO DO HUMAITA/ R CARLOS DA COSTA CARVALHO,-46.676652,-23.46027402,Brasilândia
6509486,"R. JOÃO JOSÉ DE QUEIROZ , 1064",HERMENEGILDO GÓES PARENTE,R HERMENEGILDO GÓES PARENTE,-46.491662,-23.52245602,Ponte Rasa
130001863,"R. MENDONCA JÚNIOR , 218",UA SANTA RITA DO ARAGUAIA,RUA SANTA RITA DO ARAGUAIA,-46.662654,-23.47990202,Cachoeirinha
450011164,"AV. JOÃO DIAS , 4996",AFONSO VIDAL/ R JOAO DE ARAUJO CABRAL,R AFONSO VIDAL/ R JOAO DE ARAUJO CABRAL,-46.732349,-23.64371102,Jardim São Luís
7313933,"AV. JORN. PAULO ZING , 47",OD. ANHANGUERA -- INDÚSTRIA WERNER,ROD. ANHANGUERA -- INDÚSTRIA WERNER,-46.768451,-23.48237902,São Domingos
880002070,"R. CEL. JORDÃO , 584",MANOEL DURAES/ R ANTONIO MAGALHAES,R MANOEL DURAES/ R ANTONIO MAGALHAES,-46.599805,-23.50396202,Vila Guilherme
220013804,"AV. YERVANT KISSAJIKIAN , 1879",JOAO ZANCO/ R JOAO BENITO,R JOAO ZANCO/ R JOAO BENITO,-46.662223,-23.67450302,Cidade Ademar
50004456,"R. DA PADROEIRA , 55",NEROPOLIS/ R URBANOPOLIS,R NEROPOLIS/ R URBANOPOLIS,-46.483693,-23.53404602,Artur Alvim
810009884,"AV. DO RIO BONITO , 2380",FERRUCIO DUPRE/ AV ANTONIO BARBOSA DA SILVA SANDOVAL,R FERRUCIO DUPRE/ AV ANTONIO BARBOSA DA SILVA SANDOVAL,-46.701593,-23.69454002,Socorro
190014048,"TERM. CAPELINHA - PLAT. 1 , 0",JOAO FRANCISCO DELMAS/ AV CARLOS CALDEIRA FILHO,R JOAO FRANCISCO DELMAS/ AV CARLOS CALDEIRA FILHO,-46.76231,-23.65394002,Capão Redondo
290001285,"AV. JOÃO PAULO PRIMEIRO , 1110",AV ITABERABA/ R GUAICARA,AV ITABERABA/ R GUAICARA,-46.687434,-23.48450902,Freguesia do Ó
180005290,"R. ROCHA FRAGA , 53",BELCHIOR DE MELO/ AV DOUTOR SALOMAO DE VASCONCELOS,R BELCHIOR DE MELO/ AV DOUTOR SALOMAO DE VASCONCELOS,-46.525209,-23.50298802,Cangaíba
3014860,"R. TERESA FARIAS ISASSI , 513",UA TOMAS MORGAN,RUA TOMAS MORGAN,-46.677694,-23.75997802,Grajaú
450014013,"R. CRISTIÂNIA , 185",CRISOLORAS/ AV ALBERTO VICENTE CARDOSO,R CRISOLORAS/ AV ALBERTO VICENTE CARDOSO,-46.754255,-23.67205702,Jardim São Luís
6311335,"TERM. PINHEIROS - PL 3 , 0",,,-46.701385,-23.56669602,Pinheiros
7612184,"TERM. S. MIGUEL - PLAT 02 , 0",TERM. SÃO MIGUEL - PLAT 02,TERM. SÃO MIGUEL - PLAT 02,-46.434238,-23.49175502,Vila Curuçá
250005891,"TERM. CIDADE TIRADENTES - PLATAFORMA 1 , 0",PLATAFORMA 1 - PMV 7,PLATAFORMA 1 - PMV 7,-46.408193,-23.58326402,Cidade Tiradentes
480014896,"R. MONTEIRO DE MELO , 240",FAUSTOLO/ R ROMA,R FAUSTOLO/ R ROMA,-46.703025,-23.52354602,Lapa
40012309,"AV. RIO DAS PEDRAS , 552",CORONEL PAUL VACHET/ R OLIMPIO DE CAMPOS,R CORONEL PAUL VACHET/ R OLIMPIO DE CAMPOS,-46.517514,-23.56172502,Aricanduva
5914586,"R. BELARMINO BELISÁRIO DE ARAÚJO , 101",AV. PROF. ARAUJO LIMA,AV. PROF. ARAUJO LIMA,-46.646801,-23.69374502,Pedreira
3405953,"AV. DR. CARDOSO DE MELO , 155",,,-46.675964,-23.60259402,Itaim Bibi
580007368,"AV. AFONSO DE SAMPAIO E SOUSA , 1691",ESTEVAO DIAS VERGARA/ R FREI CRISTOVAO SEVERIM,R ESTEVAO DIAS VERGARA/ R FREI CRISTOVAO SEVERIM,-46.475097,-23.57367602,Parque do Carmo
360004883,"R. CATARINA LOPES , 478",LUIS ANTONIO NASCIMENTO/ R ADELINO,R LUIS ANTONIO NASCIMENTO/ R ADELINO,-46.459444,-23.52981502,Itaquera
19063,"TERM. SAPOPEMBA , 0","Av. Arquiteto Vilanova Artigas, S/Nº  - Jardim Sapopemba","Av. Arquiteto Vilanova Artigas, S/Nº  - Jardim Sapopemba",-46.501557,-23.61433002,Sapopemba
9112409,"AV. JOSÉ MARIA FERNANDES , 480",CB. ELIZEU PINHAL,R. CB. ELIZEU PINHAL,-46.567761,-23.51195802,Vila Maria
5808159,"R. SERRA DE SÃO DOMINGOS , 319",IPOPOCA,R IPOPOCA,-46.449292,-23.54933302,Itaquera
1904014,"ESTR. DE ITAPECERICA , 11500",JOSÉ MANOEL NICOLI,R. JOSÉ MANOEL NICOLI,-46.801194,-23.68577102,Capão Redondo
110001134,"R. CAIAPÉ , 0",AV PE. ORLANDO GARCIA DA SILVEIRA/ R AMAURI DE MEDEIROS,AV PE. ORLANDO GARCIA DA SILVEIRA/ R AMAURI DE MEDEIROS,-46.683135,-23.47186002,Brasilândia
7805217,"M15 FAZENDA DA JUTA - SÃO MATEUS , 0",MONOTRILHO,MONOTRILHO,-46.477314,-23.61227202,São Mateus
3609076,"R. MARIA BAUMANN MENDONCA , 422",ua Engenheiro Villares da Silva,Rua Engenheiro Villares da Silva,-46.446861,-23.53576002,Itaquera
860002900,"R. RIO GUALEGUAI , 280",UA JOSELANDIA,RUA JOSELANDIA,-46.409832,-23.51036402,Vila Curuçá
680010527,"R. EUZÉBIO DE PAULA MARCONDES , 1018",JOSE MARIA DOS SANTOS/ R GENERAL MOLINA,R JOSE MARIA DOS SANTOS/ R GENERAL MOLINA,-46.776908,-23.57383102,Rio Pequeno
1903904,"R. EDUARDO CARIGE BARAUNA , 35",,,-46.792044,-23.66786502,Capão Redondo
